11600,1902.5131718907699,1807.1036029736404,1711.2230628850305,1775.1208765623187
11800,1845.5498786029639,1835.1611784931774,1809.2777329554556,1930.1753673180838
12000,1969.7398466683821,1784.7234179758807,1572.5577325221748,1588.7518518393285
12200,1904.8054476517293,1736.482203501572,1792.9325495998362,1821.135524334921
12400,1964.7905019196148,1873.2667273900647,1765.215637478665,1954.7647713782505
12600,1876.8212060387084,1850.6589576192716,1747.687464797814,1710.9738462708863
12800,1930.2647297667277,1709.2099542821393,1624.9918484465252,1716.5061656643384
13000,1943.8246714743402,1722.447182965348,1766.7629561273072,1784.4930964196735
13200,1966.5687099408992,1706.4051849875254,1720.617422557043,1776.9643849835913
13400,1921.973317121128,1854.816387565958,1657.4516638393147,1813.8451972071932
13600,1959.1218651186398,1892.5763273839648,1780.054141979397,1914.5038088241292
13800,1945.654125442914,1910.151554279103,1756.2453533757878,1761.2285787593598
14000,1967.8907591112124,1768.5163376962153,1573.8305345185302,1810.8330968473008
14200,1962.2873349317588,1961.2748463452833,1835.9403945472984,1878.7106491633565
14400,1927.33803196941,1869.6331893786335,1703.4082973528762,1629.401024329253
14600,1964.7905019196148,1757.067963186981,1867.0560910800655,1695.1621753270247
14800,1966.5687099408992,1773.2349340930562,1919.8366235787626,1658.344301958388
15000,1927.0751101264862,1909.2692511239068,1884.0799554705548,1839.3433657747232
15200,1959.982916242618,1844.230930013023,1787.3963000604526,1897.6865886931307
15400,1890.382692696726,1853.8071514289084,1700.7496217291296,1762.1851826709678
15600,1965.3175403064715,1777.7438418876047,1830.6104147164112,1861.0276162357352
15800,1918.4953266488485,1963.5393322851871,1636.1372846163895,1680.8590928356869
16000,1971.0618958386951,1813.665799020434,1784.9659422200114,1683.5137975640778
16200,1941.6253981559576,1744.738340297363,1756.1106788909017,1905.8246700478571
16400,1971.0618958386951,1753.4815336452455,1823.0460404227817,1738.81638272539
16600,1932.293254990854,1853.258793679658,1810.3935489571556,1720.9086312927304
16800,1966.1834306258131,1766.1079543016424,1610.9382849974675,1638.1426710342237
17000,1956.5429793995352,1869.4496437622022,1764.2609248575193,1597.515277579075
17200,1937.6278790547074,1745.1568251233214,1698.225313350108,1859.6313899080403
17400,1908.82950510879,1938.5877207403773,1596.0840596122785,1871.8163023326717
17600,1963.5441714805506,1858.47410362028,1801.1388217356923,1892.8452548400414
17800,1948.7600495488757,1913.5450815803908,1785.4241936552664,1877.789118829476
18000,1923.0774874506683,1757.768026614238,1728.022329806424,1678.3340093095687
18200,1960.8944062255605,1823.6859158789096,1832.7654021996004,1825.665506701931
18400,1933.2384931498889,1731.4067563728418,1844.0886094014247,1848.3774935430301
18600,1969.2836878174107,1758.4782415570476,1733.648165063146,1876.5850992370843
18800,1971.0618958386951,1801.641187596029,1855.423397554239,1746.234485082501
19000,1945.9848684821288,1842.4875548681944,1738.4871998824465,1408.349430776077
19200,1958.3211874208196,1767.13456026032,1847.3533367656596,1792.2676850992552
19400,1931.8843749823573,1866.0015147891952,1728.4265219778208,1811.3475464691444
19600,1968.417797498069,1897.8432015692151,1810.5773433080979,1813.8647441262767
19800,1968.417797498069,1810.3253814465336,1678.9261307332536,1757.653294156633
